token_ID,filename,category,word,POS,rel
26073,brilliant_male,parents,other,counted,VERB,nsubjpass
26086,brilliant_male,intellect,other,is,VERB,nsubj
26105,brilliant_male,brother,men,is,VERB,nsubj
26121,brilliant_male,brother,men,was,VERB,nsubj
26126,brilliant_male,brother,men,was,VERB,nsubj
26137,brilliant_male,brother,men,says,VERB,nsubj
26167,brilliant_male,they,other,were,VERB,nsubj
26196,brilliant_male,friends,other,know,VERB,nsubj
26215,brilliant_male,friends,other,other,ADJ,amod
26216,brilliant_male,friends,other,have,VERB,dobj
26221,brilliant_male,person,other,creative,ADJ,amod
26333,brilliant_male,they,other,moved,VERB,nsubj
26391,brilliant_male,you,other,know,VERB,nsubj
26401,brilliant_male,anyone,other,told,VERB,dobj
26403,brilliant_male,you,other,told,VERB,nsubj
26408,brilliant_male,you,other,be,VERB,nsubj
26418,brilliant_male,family,other,got,VERB,dobj
26454,brilliant_male,majority,other,was,VERB,nsubj
26569,brilliant_male,listener,other,great,ADJ,amod
26598,brilliant_male,team,other,helping,VERB,dobj
26605,brilliant_male,team,other,think,VERB,nsubj
26658,brilliant_male,team,other,helping,VERB,dobj
26668,brilliant_male,friends,other,helped,VERB,dobj
26674,brilliant_male,families,other,helping,VERB,dobj
26683,brilliant_male,person,other,difficult,ADJ,amod
26708,brilliant_male,people,other,read,VERB,nsubj
26834,brilliant_male,people,other,talented,ADJ,amod
26869,brilliant_male,men,men,been,VERB,nsubj
26879,brilliant_male,men,men,shared,VERB,nsubj
26891,brilliant_male,life,other,personal,ADJ,amod
26904,brilliant_male,everyone,other,look,VERB,nsubj
26954,brilliant_male,woman,women,older,ADJ,amod
27027,brilliant_male,people,other,come,VERB,nsubj
27065,brilliant_male,others,other,begin,VERB,nsubj
27100,brilliant_male,friend,other,loyal,ADJ,amod
27163,brilliant_male,people,other,seek,VERB,nsubj
27172,brilliant_male,people,other,know,VERB,nsubj
27242,brilliant_male,intellect,other,strong,ADJ,amod
27275,brilliant_male,witness,other,says,VERB,nsubj
27282,brilliant_male,prosecutor,other,brilliant,ADJ,amod
27330,brilliant_male,friends,other,good,ADJ,amod
27355,brilliant_male,you,other,see,VERB,nsubj
27418,brilliant_male,you,other,feel,VERB,nsubj
27473,brilliant_male,people,other,go,VERB,nsubj
27477,brilliant_male,people,other,need,VERB,nsubj
27499,brilliant_male,man,men,is,VERB,nsubj
27511,brilliant_male,man,men,has,VERB,nsubj
27547,brilliant_male,mother,women,is,VERB,nsubj
27556,brilliant_male,hers,women,see,VERB,nsubj
27564,brilliant_male,hers,women,see,VERB,nsubj
27587,brilliant_male,hers,women,figure,VERB,nsubj
27602,brilliant_male,hers,women,had,VERB,nsubj
27611,brilliant_male,hers,women,knew,VERB,nsubj
27657,brilliant_male,person,other,nice,ADJ,amod
27661,brilliant_male,somebody,other,like,VERB,nsubj
27686,brilliant_male,person,other,nice,ADJ,amod
27768,brilliant_male,man,men,is,VERB,nsubj
27815,brilliant_male,everyone,other,loves,VERB,nsubj
27839,brilliant_male,team,other,is,VERB,nsubj
27899,brilliant_male,man,men,brilliant,ADJ,amod
27920,brilliant_male,colleagues,other,come,VERB,nsubj
27954,brilliant_male,you,other,tells,VERB,dobj
27984,brilliant_male,consultant,other,hire,VERB,dobj
27989,brilliant_male,friend,other,call,VERB,dobj
28000,brilliant_male,friend,other,be,VERB,nsubj
28033,brilliant_male,you,other,get,VERB,nsubj
28132,brilliant_male,you,other,tell,VERB,dobj
28162,brilliant_male,people,other,continue,VERB,nsubj
28195,brilliant_male,person,other,wonderful,ADJ,amod
28212,brilliant_male,you,other,laugh,VERB,nsubj
28240,brilliant_male,they,other,do,VERB,nsubj
28250,brilliant_male,you,other,see,VERB,nsubj
28297,brilliant_male,person,other,sweet,ADJ,amod
28360,brilliant_male,she,women,going,VERB,nsubj
28388,brilliant_male,life,other,change,VERB,dobj
28439,brilliant_male,person,other,smartest,ADJ,amod
28518,brilliant_male,friend,other,great,ADJ,amod
28522,brilliant_male,person,other,wonderful,ADJ,amod
28570,brilliant_male,man,men,odd,ADJ,amod
28641,brilliant_male,worker,other,hard,ADJ,amod
28644,brilliant_male,he,men,got,VERB,nsubj
28714,brilliant_male,people,other,other,ADJ,amod
28715,brilliant_male,people,other,ca,VERB,nsubj
28733,brilliant_male,people,other,ask,VERB,nsubj
28741,brilliant_male,people,other,need,VERB,nsubj
28791,brilliant_male,others,other,do,VERB,nsubj
28806,brilliant_male,others,other,see,VERB,nsubj
28817,brilliant_male,people,other,uncomfortable,ADJ,nsubj
28824,brilliant_male,people,other,angry,ADJ,nsubj
28848,brilliant_male,person,other,fantastic,ADJ,amod
28866,brilliant_male,clients,other,know,VERB,nsubj
28870,brilliant_male,clients,other,looking,VERB,nsubj
28885,brilliant_male,client,other,describe,VERB,nsubj
28893,brilliant_male,client,other,working,VERB,nsubj
28902,brilliant_male,brother,men,big,ADJ,amod
28951,brilliant_male,you,other,call,VERB,nsubj
28960,brilliant_male,subject,other,given,VERB,amod
28963,brilliant_male,you,other,call,VERB,nsubj
28982,brilliant_male,thinker,other,phenomenal,ADJ,amod
28991,brilliant_male,woman,women,young,ADJ,amod
28996,brilliant_male,intellect,other,great,ADJ,amod
29019,brilliant_male,people,other,come,VERB,nsubj
29130,brilliant_male,person,other,smartest,ADJ,amod
29136,brilliant_male,everyone,other,laughed,VERB,nsubj
29160,brilliant_male,anyone,other,outsmart,VERB,dobj
29191,brilliant_male,man,men,remarkable,ADJ,amod
29217,brilliant_male,others,other,could,VERB,nsubj
29284,brilliant_male,hers,women,thinks,VERB,nsubj
29298,brilliant_male,hers,women,remember,VERB,nsubj
29327,brilliant_male,life,women,consists,VERB,nsubj
29362,brilliant_male,kid,other,average,ADJ,amod
29372,brilliant_male,father,men,choose,VERB,nsubj
29383,brilliant_male,boy,men,evil,ADJ,amod
29388,brilliant_male,she,women,is,VERB,nsubj
29391,brilliant_male,detective,other,fantastic,ADJ,amod
29395,brilliant_male,she,women,is,VERB,nsubj
29399,brilliant_male,strategist,other,awesome,ADJ,amod
29402,brilliant_male,you,other,see,VERB,nsubj
29409,brilliant_male,she,women,put,VERB,nsubj
29420,brilliant_male,she,women,has,VERB,nsubj
29511,brilliant_male,person,other,successful,ADJ,amod
29525,brilliant_male,people,other,are,VERB,nsubj
29537,brilliant_male,leader,other,true,ADJ,amod
29596,brilliant_male,actor,other,great,ADJ,amod
29673,brilliant_male,them,other,understandable,ADJ,nsubj
29771,brilliant_male,others,other,helped,VERB,dobj
29848,brilliant_male,actor,other,great,ADJ,amod
29855,brilliant_male,comedian,other,great,ADJ,amod
29860,brilliant_male,actor,other,beautiful,ADJ,amod
29877,brilliant_male,you,other,get,VERB,nsubj
29879,brilliant_male,people,other,was,VERB,nsubj
29912,brilliant_male,people,other,other,ADJ,amod
29913,brilliant_male,people,other,thought,VERB,nsubj
29931,brilliant_male,people,other,other,ADJ,amod
30062,brilliant_male,reader,other,avid,ADJ,amod
30083,brilliant_male,person,other,only,ADJ,amod
30101,brilliant_male,people,other,stop,VERB,nsubj
30121,brilliant_male,people,other,other,ADJ,amod
30122,brilliant_male,people,other,think,VERB,nsubj
30243,brilliant_male,man,men,see,VERB,nsubj
30257,brilliant_male,man,men,was,VERB,nsubj
30269,brilliant_male,man,men,warn,VERB,nsubj
30280,brilliant_male,man,men,warn,VERB,dobj
30291,brilliant_male,man,men,kept,VERB,nsubj
30301,brilliant_male,man,men,knew,VERB,nsubj
30309,brilliant_male,man,men,succeed,VERB,nsubj
30321,brilliant_male,man,men,have,VERB,nsubj
30360,brilliant_male,people,other,drawn,VERB,nsubjpass
30412,brilliant_male,people,other,think,VERB,nsubj
30477,brilliant_male,life,other,usual,ADJ,amod
30518,brilliant_male,businessperson,other,good,ADJ,amod
30576,brilliant_male,genius,other,comes,VERB,nsubj
30628,brilliant_male,anyone,other,outsmart,VERB,dobj
30686,brilliant_male,family,other,notice,VERB,nsubj
30716,brilliant_male,man,men,was,VERB,nsubj
30818,brilliant_male,woman,women,looking,VERB,amod
30826,brilliant_male,you,other,say,VERB,nsubj
30847,brilliant_male,daughter,women,take,VERB,dobj
30901,brilliant_male,you,other,do,VERB,dobj
30937,brilliant_male,mother,women,says,VERB,nsubj
30940,brilliant_male,you,other,want,VERB,nsubj
30956,brilliant_male,child,other,normal,ADJ,amod
30973,brilliant_male,businessman,men,brilliant,ADJ,amod
31066,brilliant_male,candidate,other,named,VERB,nsubjpass
31075,brilliant_male,musician,other,renowned,ADJ,amod
31140,brilliant_male,everyone,other,knows,VERB,nsubj
31154,brilliant_male,she,women,'s,VERB,nsubj
31233,brilliant_male,woman,women,was,VERB,nsubj
31247,brilliant_male,woman,women,managed,VERB,nsubj
31263,brilliant_male,woman,women,decided,VERB,nsubj
64,genius_female,characters,other,are,VERB,nsubj
138,genius_female,athlete,other,gifted,ADJ,amod
148,genius_female,kid,other,amazing,ADJ,amod
188,genius_female,everyone,other,outsmart,VERB,dobj
201,genius_female,employees,other,understand,VERB,nsubj
261,genius_female,everyone,other,using,VERB,nsubj
264,genius_female,everyone,other,using,VERB,dobj
277,genius_female,woman,women,had,VERB,nsubj
306,genius_female,woman,women,had,VERB,nsubj
314,genius_female,intellect,other,great,ADJ,amod
315,genius_female,intellect,other,had,VERB,dobj
345,genius_female,people,other,think,VERB,nsubj
366,genius_female,leader,other,good,ADJ,amod
369,genius_female,everyone,other,loves,VERB,nsubj
385,genius_female,woman,women,do,VERB,nsubj
394,genius_female,woman,women,do,VERB,dobj
401,genius_female,woman,women,put,VERB,dobj
411,genius_female,woman,women,had,VERB,nsubj
469,genius_female,everyone,other,knows,VERB,nsubj
486,genius_female,woman,women,was,VERB,nsubj
497,genius_female,woman,women,figure,VERB,nsubj
509,genius_female,woman,women,was,VERB,nsubj
576,genius_female,anyone,other,can,VERB,nsubj
614,genius_female,people,other,help,VERB,dobj
621,genius_female,writer,other,good,ADJ,amod
630,genius_female,people,other,teaching,VERB,dobj
692,genius_female,others,other,could,VERB,nsubj
751,genius_female,group,other,is,VERB,nsubj
773,genius_female,people,other,ask,VERB,nsubj
791,genius_female,people,other,help,VERB,dobj
856,genius_female,you,other,see,VERB,nsubj
898,genius_female,people,other,process,VERB,nsubj
977,genius_female,woman,women,smartest,ADJ,amod
1029,genius_female,inventor,other,accomplished,ADJ,amod
1100,genius_female,person,other,caring,ADJ,amod
1125,genius_female,women,women,are,VERB,nsubj
1128,genius_female,star,other,real,ADJ,amod
1135,genius_female,women,women,call,VERB,dobj
1178,genius_female,parents,other,hate,VERB,nsubj
1182,genius_female,life,other,hate,VERB,dobj
1196,genius_female,anyone,other,advise,VERB,dobj
1213,genius_female,athlete,other,great,ADJ,amod
1243,genius_female,person,other,smartest,ADJ,amod
1253,genius_female,person,other,only,ADJ,amod
1261,genius_female,english,white,speak,VERB,dobj
1326,genius_female,people,other,most,ADJ,amod
1327,genius_female,people,other,do,VERB,nsubj
1406,genius_female,man,men,meets,VERB,dobj
1410,genius_female,hers,women,take,VERB,dobj
1414,genius_female,man,men,hired,VERB,nsubjpass
1418,genius_female,hers,women,take,VERB,dobj
1428,genius_female,they,other,made,VERB,nsubj
1436,genius_female,they,other,had,VERB,nsubj
1441,genius_female,they,other,had,VERB,nsubj
1444,genius_female,girl,women,had,VERB,dobj
1464,genius_female,girl,women,is,VERB,nsubj
1482,genius_female,people,other,other,ADJ,amod
1483,genius_female,people,other,ca,VERB,nsubj
1525,genius_female,woman,women,true,ADJ,amod
1579,genius_female,woman,women,leading,VERB,amod
1580,genius_female,woman,women,social,ADJ,amod
1582,genius_female,woman,women,is,VERB,nsubj
1629,genius_female,he,men,have,VERB,nsubj
1637,genius_female,he,men,has,VERB,nsubj
1642,genius_female,he,men,is,VERB,nsubj
1666,genius_female,he,men,make,VERB,nsubj
1673,genius_female,he,men,is,VERB,nsubj
1679,genius_female,others,other,help,VERB,dobj
1681,genius_female,he,men,'s,VERB,nsubj
1699,genius_female,he,men,is,VERB,nsubj
1751,genius_female,scientist,other,famous,ADJ,amod
1806,genius_female,person,other,smartest,ADJ,amod
1824,genius_female,girl,women,intelligent,ADJ,amod
1834,genius_female,girl,women,smart,ADJ,amod
1854,genius_female,person,other,smartest,ADJ,amod
1864,genius_female,person,other,smartest,ADJ,amod
1891,genius_female,others,other,see,VERB,nsubj
1995,genius_female,friend,other,best,ADJ,amod
2025,genius_female,girl,women,smartest,ADJ,amod
2043,genius_female,others,other,could,VERB,nsubj
2067,genius_female,person,other,extraordinary,ADJ,amod
2192,genius_female,friend,other,telling,VERB,dobj
2299,genius_female,students,other,teach,VERB,dobj
2316,genius_female,you,other,used,VERB,nsubjpass
2392,genius_female,people,other,intelligent,ADJ,amod
2396,genius_female,you,other,meet,VERB,nsubj
2491,genius_female,scientists,other,leading,VERB,amod
2558,genius_female,intellect,other,great,ADJ,amod
2559,genius_female,intellect,other,has,VERB,dobj
2571,genius_female,teacher,other,great,ADJ,amod
2577,genius_female,students,other,helps,VERB,dobj
2599,genius_female,people,other,few,ADJ,amod
2658,genius_female,they,other,go,VERB,nsubj
2664,genius_female,friends,other,best,ADJ,amod
2685,genius_female,woman,women,is,VERB,nsubj
2697,genius_female,woman,women,gifted,ADJ,amod
2698,genius_female,woman,women,young,ADJ,amod
2747,genius_female,kid,other,hard,ADJ,amod
2771,genius_female,girl,women,terrific,ADJ,amod
2795,genius_female,people,other,other,ADJ,amod
2796,genius_female,people,other,ca,VERB,nsubj
2893,genius_female,people,other,turn,VERB,dobj
2904,genius_female,people,other,come,VERB,nsubj
2976,genius_female,student,other,fastest,ADJ,amod
2979,genius_female,student,other,had,VERB,nsubj
3019,genius_female,kids,other,other,ADJ,amod
3270,genius_female,everyone,other,remembers,VERB,nsubj
3280,genius_female,person,other,smartest,ADJ,amod
3386,genius_female,person,other,smartest,ADJ,amod
3410,genius_female,others,other,can,VERB,nsubj
3440,genius_female,inventor,other,greatest,ADJ,amod
3448,genius_female,woman,women,is,VERB,nsubj
3458,genius_female,woman,women,is,VERB,nsubj
3493,genius_female,woman,women,is,VERB,nsubj
3583,genius_female,he,men,decided,VERB,nsubj
3593,genius_female,he,men,is,VERB,nsubj
3603,genius_female,everyone,other,be,VERB,nsubj
3616,genius_female,everyone,other,be,VERB,nsubj
3626,genius_female,people,other,ask,VERB,nsubj
3660,genius_female,kid,other,bright,ADJ,amod
3665,genius_female,parents,other,told,VERB,nsubj
3746,genius_female,classmates,other,began,VERB,nsubj
3753,genius_female,visionary,other,is,VERB,nsubj
3800,genius_female,woman,women,disdainful,ADJ,amod
3855,genius_female,him,men,figured,VERB,dobj
3892,genius_female,person,other,nice,ADJ,amod
3903,genius_female,person,other,intelligent,ADJ,amod
3950,genius_female,man,men,wants,VERB,nsubj
3964,genius_female,man,men,wants,VERB,nsubj
4087,genius_female,woman,women,new,ADJ,amod
4088,genius_female,woman,women,meets,VERB,dobj
4109,genius_female,girl,women,meets,VERB,dobj
4140,genius_female,anyone,other,outsmart,VERB,dobj
4166,genius_female,life,other,lives,VERB,dobj
4206,genius_female,detective,other,former,ADJ,amod
4208,genius_female,detective,other,says,VERB,nsubj
4279,genius_female,hero,other,true,ADJ,amod
4372,genius_female,he,men,is,VERB,nsubj
4375,genius_female,researcher,other,gifted,ADJ,amod
4387,genius_female,he,men,won,VERB,nsubj
4413,genius_female,he,men,is,VERB,nsubj
4420,genius_female,you,other,can,VERB,nsubj
4429,genius_female,yourself,other,pushing,VERB,dobj
4436,genius_female,he,men,is,VERB,nsubj
4518,genius_female,anyone,other,does,VERB,nsubj
4559,genius_female,you,other,create,VERB,nsubj
4575,genius_female,coach,other,great,ADJ,amod
4696,genius_female,you,other,see,VERB,nsubj
4705,genius_female,brother,men,has,VERB,dobj
4749,genius_female,brother,men,let,VERB,nsubj
4907,genius_female,everyone,other,wanted,VERB,nsubj
4942,genius_female,scientist,other,brilliant,ADJ,amod
4980,genius_female,people,other,ask,VERB,nsubj
4997,genius_female,people,other,help,VERB,dobj
5145,genius_female,woman,women,was,VERB,nsubj
5156,genius_female,woman,women,was,VERB,nsubj
5167,genius_female,woman,women,fix,VERB,nsubj
5179,genius_female,genius,other,is,VERB,nsubj
5203,genius_female,kids,other,other,ADJ,amod
5219,genius_female,mother,women,was,VERB,nsubj
5390,genius_female,scientist,other,brilliant,ADJ,amod
5415,genius_female,genius,other,true,ADJ,amod
5416,genius_female,genius,other,comes,VERB,nsubj
5514,genius_female,friends,other,say,VERB,nsubj
5546,genius_female,people,other,smartest,ADJ,amod
5564,genius_female,people,other,is,VERB,nsubj
5590,genius_female,others,other,ca,VERB,nsubj
5628,genius_female,educator,other,incredible,ADJ,amod
5629,genius_female,educator,other,was,VERB,nsubj
5686,genius_female,people,other,feel,VERB,nsubj
5689,genius_female,people,other,treated,VERB,nsubjpass
5766,genius_female,guard,other,caught,VERB,dobj
5841,genius_female,intellect,other,is,VERB,nsubj
5845,genius_female,people,other,underestimate,VERB,nsubj
5917,genius_female,student,other,smartest,ADJ,amod
5993,genius_female,you,other,give,VERB,nsubj
6022,genius_female,scientist,other,mad,ADJ,amod
6112,genius_female,person,other,nice,ADJ,amod
6297,genius_female,people,other,look,VERB,nsubj
6371,genius_female,others,other,can,VERB,nsubj
6380,genius_female,others,other,said,VERB,nsubj
6388,genius_female,friends,other,seek,VERB,nsubj
6457,genius_female,people,other,think,VERB,nsubj
6462,genius_female,people,other,venture,VERB,nsubj
6468,genius_female,peers,other,know,VERB,nsubj
6484,genius_female,peers,other,are,VERB,nsubj
6504,genius_female,peers,other,show,VERB,dobj
6557,genius_female,thinker,other,great,ADJ,amod
6648,genius_female,father,men,asked,VERB,dobj
6679,genius_female,children,other,has,VERB,dobj
6685,genius_female,children,other,more,ADJ,amod
6688,genius_female,children,other,learn,VERB,dobj
6721,genius_female,kids,other,other,ADJ,amod
6722,genius_female,kids,other,rescue,VERB,dobj
6727,genius_female,kids,other,other,ADJ,amod
6728,genius_female,kids,other,saved,VERB,nsubjpass
6774,genius_female,she,women,meet,VERB,nsubj
6780,genius_female,she,women,think,VERB,nsubj
6791,genius_female,she,women,want,VERB,nsubj
6827,genius_female,friends,other,are,VERB,nsubj
6837,genius_female,friends,other,ask,VERB,nsubj
6852,genius_female,people,other,say,VERB,nsubj
6873,genius_female,man,men,was,VERB,nsubj
6945,genius_female,educators,other,dedicated,ADJ,amod
6969,genius_female,researcher,other,great,ADJ,amod
6971,genius_female,researcher,other,brilliant,ADJ,amod
7213,genius_female,person,other,great,ADJ,amod
7242,genius_female,woman,women,extraordinary,ADJ,amod
7260,genius_female,father,men,died,VERB,nsubj
7294,genius_female,students,other,other,ADJ,amod
7295,genius_female,students,other,are,VERB,nsubj
7346,genius_female,father,men,is,VERB,nsubj
7456,genius_female,mayor,other,sat,VERB,nsubj
7497,genius_female,people,other,mean,VERB,dobj
7568,genius_female,you,other,knew,VERB,nsubj
7645,genius_female,person,other,intelligent,ADJ,amod
7738,genius_female,you,other,beat,VERB,nsubj
7787,genius_female,others,other,failed,VERB,nsubj
7977,genius_female,worker,other,perfect,ADJ,amod
8053,genius_female,student,other,single,ADJ,amod
8083,genius_female,community,other,positive,ADJ,amod
8084,genius_female,community,other,create,VERB,dobj
8161,genius_female,girl,women,young,ADJ,amod
8168,genius_female,genius,other,used,VERB,dobj
8249,genius_female,students,other,many,ADJ,amod
8283,genius_female,others,other,help,VERB,dobj
8300,genius_female,people,other,learn,VERB,nsubj
8323,genius_female,others,other,help,VERB,dobj
8330,genius_female,individual,other,remarkable,ADJ,amod
8344,genius_female,man,men,was,VERB,nsubj
8354,genius_female,man,men,figure,VERB,nsubj
8372,genius_female,scientist,other,great,ADJ,amod
8412,genius_female,people,other,said,VERB,nsubj
8466,genius_female,intellect,other,sharp,ADJ,amod
8567,genius_female,girl,women,nice,ADJ,amod
8586,genius_female,friends,other,making,VERB,dobj
8599,genius_female,others,other,laugh,VERB,nsubj
8691,genius_female,others,other,help,VERB,dobj
8694,genius_female,others,other,realize,VERB,nsubj
8702,genius_female,others,other,achieve,VERB,nsubj
8716,genius_female,genius,other,use,VERB,dobj
8748,genius_female,tutor,other,great,ADJ,amod
8787,genius_female,person,other,smartest,ADJ,amod
8819,genius_female,people,other,tell,VERB,dobj
8826,genius_female,people,other,judge,VERB,nsubj
8874,genius_female,he,men,got,VERB,nsubj
8956,genius_female,girl,women,great,ADJ,amod
8966,genius_female,girls,women,smartest,ADJ,amod
9123,genius_female,people,other,come,VERB,nsubj
9180,genius_female,friends,other,come,VERB,nsubj
9194,genius_female,gentleman,men,kind,ADJ,amod
9206,genius_female,you,other,need,VERB,nsubj
9261,genius_female,artist,other,true,ADJ,amod
9319,genius_female,coach,other,awesome,ADJ,amod
9333,genius_female,coach,other,need,VERB,dobj
9525,genius_female,woman,women,was,VERB,nsubj
9562,genius_female,friends,other,seek,VERB,nsubj
9574,genius_female,friends,other,know,VERB,nsubj
9589,genius_female,friends,other,awe,VERB,dobj
9678,genius_female,people,other,were,VERB,nsubj
9735,genius_female,woman,women,young,ADJ,amod
9754,genius_female,person,other,great,ADJ,amod
9763,genius_female,friends,other,easy,ADJ,amod
9764,genius_female,friends,other,have,VERB,dobj
9867,genius_female,thinker,other,great,ADJ,amod
9872,genius_female,director,other,tells,VERB,nsubj
9927,genius_female,people,other,other,ADJ,amod
9928,genius_female,people,other,ca,VERB,nsubj
9952,genius_female,woman,women,remarkable,ADJ,amod
9966,genius_female,woman,women,super,ADJ,amod
9968,genius_female,woman,women,is,VERB,nsubj
10024,genius_female,people,other,come,VERB,nsubj
10095,genius_female,sister,women,moved,VERB,nsubj
10151,genius_female,everyone,other,keeps,VERB,dobj
10191,genius_female,he,men,does,VERB,nsubj
10199,genius_female,he,men,is,VERB,nsubj
10203,genius_female,you,other,get,VERB,nsubj
10211,genius_female,you,other,like,VERB,nsubj
10220,genius_female,he,men,was,VERB,nsubj
10234,genius_female,he,men,see,VERB,dobj
10240,genius_female,he,men,see,VERB,dobj
10295,genius_female,everyone,other,outsmart,VERB,dobj
10432,genius_female,group,other,are,VERB,nsubj
10498,genius_female,adults,other,understand,VERB,nsubj
10583,genius_female,they,other,happened,VERB,nsubj
10597,genius_female,woman,women,was,VERB,nsubj
10607,genius_female,woman,women,figure,VERB,nsubj
10647,genius_female,woman,women,was,VERB,nsubj
10675,genius_female,people,other,came,VERB,nsubj
10774,genius_female,people,other,is,VERB,nsubj
10810,genius_female,woman,women,smartest,ADJ,amod
10812,genius_female,woman,women,alive,ADJ,amod
10819,genius_female,people,other,smartest,ADJ,amod
10922,genius_female,class,other,new,ADJ,amod
10958,genius_female,others,other,begin,VERB,nsubj
10966,genius_female,people,other,tell,VERB,nsubj
10973,genius_female,people,other,tell,VERB,dobj
10988,genius_female,they,other,is,VERB,nsubj
11020,genius_female,singer,other,is,VERB,nsubj
11040,genius_female,they,other,is,VERB,nsubj
11049,genius_female,man,men,considered,VERB,nsubjpass
11095,genius_female,people,other,look,VERB,nsubj
11158,genius_female,man,men,met,VERB,dobj
11171,genius_female,woman,women,met,VERB,dobj
11179,genius_female,woman,women,thinking,VERB,nsubj
11268,genius_female,others,other,help,VERB,dobj
11290,genius_female,force,other,driving,VERB,amod
11337,genius_female,woman,women,remarkable,ADJ,amod
11353,genius_female,man,men,is,VERB,nsubj
11369,genius_female,man,men,is,VERB,nsubj
11395,genius_female,you,other,know,VERB,nsubj
11499,genius_female,person,other,right,ADJ,amod
11500,genius_female,person,other,find,VERB,dobj
11525,genius_female,character,other,main,ADJ,amod
11540,genius_female,villain,other,main,ADJ,amod
11666,genius_female,person,other,smartest,ADJ,amod
11687,genius_female,sister,women,older,ADJ,amod
11688,genius_female,sister,women,killed,VERB,nsubjpass
11704,genius_female,sister,women,older,ADJ,amod
11705,genius_female,sister,women,killing,VERB,dobj
11762,genius_female,people,other,think,VERB,nsubj
11768,genius_female,people,other,are,VERB,nsubj
11777,genius_female,woman,women,smart,ADJ,amod
11799,genius_female,people,other,asked,VERB,nsubj
11878,genius_female,woman,women,successful,ADJ,amod
11895,genius_female,cities,other,many,ADJ,amod
11896,genius_female,cities,other,new,ADJ,amod
11897,genius_female,cities,other,built,VERB,dobj
11904,genius_female,life,other,easier,ADJ,nsubj
11928,genius_female,people,other,most,ADJ,amod
12089,genius_female,people,other,understanding,VERB,dobj
12093,genius_female,people,other,feel,VERB,nsubj
12290,genius_female,people,other,think,VERB,nsubj
12299,genius_female,people,other,know,VERB,nsubj
12346,genius_female,people,other,is,VERB,nsubj
12378,genius_female,people,other,are,VERB,nsubj
12505,genius_female,friends,other,call,VERB,nsubj
12525,genius_female,people,other,helping,VERB,dobj
12549,genius_female,humans,other,helping,VERB,dobj
12684,genius_female,parents,other,are,VERB,nsubj
12718,genius_female,parents,other,appreciate,VERB,nsubj
12735,genius_female,people,other,helping,VERB,dobj
12774,genius_female,inventor,other,original,ADJ,amod
12850,genius_female,friends,other,like,VERB,nsubj
12890,genius_female,life,other,taking,VERB,dobj
12946,genius_female,graduates,other,great,ADJ,amod
13015,genius_female,genius,other,put,VERB,dobj
13029,genius_female,woman,women,was,VERB,nsubj
13039,genius_female,woman,women,do,VERB,nsubj
13048,genius_female,woman,women,put,VERB,nsubj
13055,genius_female,woman,women,put,VERB,dobj
13065,genius_female,woman,women,was,VERB,nsubj
13095,genius_female,you,other,see,VERB,dobj
13180,genius_female,people,other,killing,VERB,dobj
13246,genius_female,you,other,want,VERB,nsubj
13251,genius_female,subject,other,new,ADJ,amod
13252,genius_female,subject,other,study,VERB,dobj
13261,genius_female,you,other,be,VERB,nsubj
13278,genius_female,you,other,looking,VERB,nsubj
13285,genius_female,you,other,do,VERB,nsubj
13290,genius_female,you,other,hire,VERB,nsubj
13364,genius_female,professors,other,seek,VERB,nsubj
13409,genius_female,people,other,ask,VERB,nsubj
13456,genius_female,person,other,smartest,ADJ,amod
13502,genius_female,you,other,need,VERB,nsubj
13505,genius_female,you,other,want,VERB,nsubj
13512,genius_female,person,other,best,ADJ,amod
13528,genius_female,you,other,seem,VERB,nsubj
13534,genius_female,you,other,love,VERB,dobj
13562,genius_female,them,other,solve,VERB,dobj
13568,genius_female,them,other,seem,VERB,nsubj
13595,genius_female,force,other,reckoned,VERB,nsubjpass
13660,genius_female,colleagues,other,sought,VERB,nsubj
13688,genius_female,child,other,bright,ADJ,amod
13956,genius_female,people,other,ask,VERB,nsubj
14059,genius_female,scientists,other,successful,ADJ,amod
14065,genius_female,woman,women,brilliant,ADJ,amod
14119,genius_female,others,other,could,VERB,nsubj
14158,genius_female,friend,other,great,ADJ,amod
14200,genius_female,people,other,ask,VERB,nsubj
14227,genius_female,everyone,other,do,VERB,nsubj
14256,genius_female,others,other,help,VERB,dobj
14262,genius_female,others,other,is,VERB,nsubj
14371,genius_female,father,men,figures,VERB,nsubj
14421,genius_female,girl,women,inspiring,ADJ,amod
14422,genius_female,girl,women,is,VERB,nsubj
14584,genius_female,life,other,lived,VERB,dobj
14673,genius_female,reader,other,great,ADJ,amod
14688,genius_female,students,other,other,ADJ,amod
14698,genius_female,outcast,other,social,ADJ,amod
14712,genius_female,people,other,most,ADJ,amod
14763,genius_female,life,other,everyday,ADJ,amod
14910,genius_female,kid,other,average,ADJ,amod
14929,genius_female,artist,other,great,ADJ,amod
14968,genius_female,others,other,do,VERB,nsubj
14976,genius_female,others,other,helping,VERB,dobj
14978,genius_female,others,other,need,VERB,nsubj
15024,genius_female,people,other,other,ADJ,amod
15048,genius_female,family,other,richest,ADJ,amod
15097,genius_female,you,other,have,VERB,nsubj
15154,genius_female,people,other,were,VERB,nsubj
15229,genius_female,teacher,other,amazing,ADJ,amod
15274,genius_female,people,other,think,VERB,nsubj
15302,genius_female,child,other,upholstered,ADJ,amod
